Category,Functional_Group,Subclassification,Code,Additive,Reference(s)_of_Community_legal_act,Reference_in_OJ,Date_of_authorisation,Expiry_date_of_authorisation(s),Date_of_first_entry_in_the_Register
2,b,Flavouring compounds,2b09104,Ethyl tetradecanoate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09105,Isopropyl tetradecanoate,"Commission Implementing Regulation (EU) 2017/55 of 14 December 2016","OJ L 13, 17.01.2017, p. 112",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09107,Ethyl nonanoate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09111,Ethyl octanoate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09120,3-Methylbutyl octanoate,"Commission Implementing Regulation (EU) 2017/54 of 14 December 2016","OJ L 13, 17.01.2017, p. 80",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09121,Ethyl propionate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09132,Benzyl propionate,"Commission Implementing Regulation (EU) 2017/63 of 14 December 2016","OJ L 13, 17.01.2017, p. 214",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09134,Methyl propionate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09136,3-Methylbutyl propionate,"Commission Implementing Regulation (EU) 2017/54 of 14 December 2016","OJ L 13, 17.01.2017, p. 80",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09147,Ethyl valerate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09148,Butyl valerate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09162,3-Methylbutyl formate,"Commission Implementing Regulation (EU) 2017/54 of 14 December 2016","OJ L 13, 17.01.2017, p. 80",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09191,Ethyl hex-3-enoate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09193,Ethyl hexadecanoate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09211,Glyceryl tributyrate,"Commission Implementing Regulation (EU) 2017/54 of 14 December 2016","OJ L 13, 17.01.2017, p. 80",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09248,Ethyl trans-2-butenoate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09262,Phenethyl octanoate,"Commission Implementing Regulation (EU) 2017/59 of 14 December 2016","OJ L 13, 17.01.2017, p. 167",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09274,Ethyl undecanoate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09316,Benzyl hexanoate,"Commission Implementing Regulation (EU) 2017/63 of 14 December 2016","OJ L 13, 17.01.2017, p. 214",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09402,Ethyl acetoacetate,"Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09417,Isobutyl isobutyrate,"Commission Implementing Regulation (EU) 2017/54 of 14 December 2016","OJ L 13, 17.01.2017, p. 80",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09419,Isopentyl isobutyrate,"Commission Implementing Regulation (EU) 2017/54 of 14 December 2016","OJ L 13, 17.01.2017, p. 80",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09426,Benzyl isobutyrate,"Commission Implementing Regulation (EU) 2017/63 of 14 December 2016","OJ L 13, 17.01.2017, p. 214",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09427,Phenethyl isobutyrate,"Commission Implementing Regulation (EU) 2017/59 of 14 December 2016","OJ L 13, 17.01.2017, p. 167",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09433,Ethyl lactate,"Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09434,Butyl lactate,"Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09435,Ethyl 4-oxovalerate,"Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09444,Diethyl succinate,"Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09449,Butyl isovalerate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09458,Benzyl isovalerate,"Commission Implementing Regulation (EU) 2017/63 of 14 December 2016","OJ L 13, 17.01.2017, p. 214",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09472,Isobutyl isovalerate,"Commission Implementing Regulation (EU) 2017/54 of 14 December 2016","OJ L 13, 17.01.2017, p. 80",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09478,Hexyl isobutyrate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09483,Methyl 2-methylbutyrate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09490,Diethyl malonate,"Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09491,Butyl-O-butyryllactate,"Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09507,Hexyl 2-methylbutyrate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09512,Triethyl citrate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09529,Hexyl isovalerate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09530,Isopentyl 2-methylbutyrate,"Commission Implementing Regulation (EU) 2017/54 of 14 December 2016","OJ L 13, 17.01.2017, p. 80",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09531,2-Methylbutyl isovalerate,"Commission Implementing Regulation (EU) 2017/54 of 14 December 2016","OJ L 13, 17.01.2017, p. 80",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09538,Phenethyl 2-methyl-butyrate,"Commission Implementing Regulation (EU) 2017/59 of 14 December 2016","OJ L 13, 17.01.2017, p. 167",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09545,Hex-3-enyl lactate,"Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09549,Methyl 2-methylvalerate,"Commission Implementing Regulation (EU) 2017/53 of 14 December 2016","OJ L 13, 17.01.2017, p. 1",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09580,Hexyl lactate,"Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09581,Hexyl salicylate,"Commission Implementing Regulation (EU) 2017/63 of 14 December 2016","OJ L 13, 17.01.2017, p. 214",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09659,2-Methylbutyl butyrate,"Commission Implementing Regulation (EU) 2017/54 of 14 December 2016","OJ L 13, 17.01.2017, p. 80",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09705,Benzyl phenylacetate,"Commission Implementing Regulation (EU) 2017/63 of 14 December 2016","OJ L 13, 17.01.2017, p. 214",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09725,Methyl benzoate,"Commission Implementing Regulation (EU) 2017/63 of 14 December 2016","OJ L 13, 17.01.2017, p. 214",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09726,Ethyl benzoate,"Commission Implementing Regulation (EU) 2017/63 of 14 December 2016","OJ L 13, 17.01.2017, p. 214",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09755,Isopentyl benzoate,"Commission Implementing Regulation (EU) 2017/63 of 14 December 2016","OJ L 13, 17.01.2017, p. 214",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09757,Isobutyl benzoate,"Commission Implementing Regulation (EU) 2017/63 of 14 December 2016","OJ L 13, 17.01.2017, p. 214",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09762,Pentyl salicylate,"Commission Implementing Regulation (EU) 2017/63 of 14 December 2016","OJ L 13, 17.01.2017, p. 214",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b09774,Phenethyl benzoate,"Commission Implementing Regulation (EU) 2017/59 of 14 December 2016","OJ L 13, 17.01.2017, p. 167",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b10006,"Butyro-1,4-lactone","Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b10007,"Decano-1,5-lactone","Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b10011,"Undecano-1,5-lactone","Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b10013,"Pentano-1,4-lactone","Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b10014,"Nonano-1,5-lactone","Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b10015,"Octano-1,5-lactone","Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b10020,"Heptano-1,4-lactone","Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b10021,"Hexano-1,4-lactone","Commission Implementing Regulation (EU) 2017/56 of 14 December 2016","OJ L 13, 17.01.2017, p. 129",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12001,3-(Methylthio)propionaldehyde,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12002,Methyl 3-(methylthio)propionate,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12004,Allylthiol,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12006,Dimethyl sulfide,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12007,Dibutyl sulfide,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12008,Diallyl disulfide,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12009,Diallyl trisulfide,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12013,Dimethyl trisulfide,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12014,Dipropyl disulfide,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12025,Allyl isothiocyanate,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12026,Dimethyl disulfide,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12027,2-Methylbenzene-1-thiol,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12032,S-Methyl butanethioate,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12037,Allyl methyl disulfide,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12062,3-(Methylthio)propan-1-ol,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12063,3-(Methylthio)hexan-1-ol,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12071,1-Propane-1-thiol,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12088,Diallyl sulfide,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12118,"2,4-Dithiapentane","Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12168,2-Methyl-2-(methyldithio) propanal,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12173,2-Methylpropane-1-thiol,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12175,Methylsulfinyl methane,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b12197,Propane-2-thiol,"Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b13009,"3,4-Dihydrocoumarin","Commission Implementing Regulation (EU) 2017/57 of 14 December 2016","OJ L 13, 17.01.2017, p. 153",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b13037,"2-(2-Methylprop-1-enyl)-4- methyltetrahydropyran","Commission Implementing Regulation (EU) 2017/57 of 14 December 2016","OJ L 13, 17.01.2017, p. 153",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b15025,"3,5-Dimethyl-1,2,4-trithiolane","Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b16030,"2-Methyl-4-propyl-1,3-oxathiane","Commission Implementing Regulation (EU) 2017/62 of 14 December 2016","OJ L 13, 17.01.2017, p. 186",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b16058,"Naringin / (2S)-4H-1-Benzopyran-4- one,7-((2-O-(6- deoxy-alpha-L- mannopyranosyl)-beta-D- glucopyranosyl) oxy)-2,3-dihydro-5- hydroxy-2-(4-hydroxyphenyl) / CAS number 10236-47-2 / FLAVIS 16.058","Commission Implementing Regulation (EU) No 870/2012 of 24 September 2012","OJ L 257, 25.09.2012, p. 10",25.11.2012,25.11.2022,01.10.12
2,b,Flavouring compounds,2b16060,Glycyrrhizic acid ammoniated,"Commission Implementing Regulation (EU) 2017/64 of 14 December 2016","OJ L 13, 17.01.2017, p. 242",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b16080,Tannic acid,"Commission Implementing Regulation (EU) 2017/66 of 14 December 2016","OJ L 13, 17.01.2017, p. 259",06.02.2017,06.02.2027,23.01.17
2,b,Flavouring compounds,2b627,Disodium 5′-guanylate,"Commission Implementing Regulation (EU) 2018/238 of 15 February 2018","OJ L 53, 23.02.2018, p. 1",15.03.2018,15.03.2028,23.02.18
2,b,Flavouring compounds,2b631,Disodium 5′-inosinate,"Commission Implementing Regulation (EU) 2018/238 of 15 February 2018","OJ L 53, 23.02.2018, p. 1",15.03.2018,15.03.2028,23.02.18
2,b,Flavouring compounds,2b635,Disodium 5′-ribonucleotide,"Commission Implementing Regulation (EU) 2018/238 of 15 February 2018","OJ L 53, 23.02.2018, p. 1",15.03.2018,15.03.2028,23.02.18
2,b,Flavouring compounds,2b920,"L-cysteine hydrochloride monohydrate [Cat; Dogs]","Commission Implementing Regulation (EU) 2015/2306 of 10 December 2015","OJ L 326, 11.12.2015, p. 46",31.12.2015,31.12.2025,14.12.15
2,b,Flavouring compounds,2b957,Thaumatin / Einecs: 258-822-2,"Commission Implementing Regulation (EU) No 869/2012 of 24 September 2012","OJ L 257, 25.09.2012, p. 7",25.11.2012,25.11.2022,01.10.12
2,b,Flavouring compounds,2b959,"Neohesperidine dihydrochalcone [Piglets and pigs for fattening; Calves; Sheep;Fish; Dogs]","Commission Implementing Regulation (EU) 2015/264 of 18 February 2015","OJ L 45, 19.02.2015, p. 10",11.03.2015,11.03.2025,19.02.15
2,b,Artificial substances,E 954(iii),Sodium saccharin [Piglets],"Commission Directive of 12 April 1991 amending the Annexes to Council Directive 70/524/EEC concerning additives in feedingstuffs (91/248/EEC)","OJ L 124, 18.05.1991, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural products – botanically defined",,"Abies alba Mill., A. sibirica Ledeb.: Pine needle oil CAS 8021-29-2 FEMA 2905 CoE 5 EINECS 294-351-9","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural products – botanically defined",,"Agathosma betulina, synonyme Barosma betulina Bartl. et Wendl.: Buchu leaves oil CAS 68650-46-4 FEMA 2169 CoE 85 EINECS 283-474-3","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
